colour	y	x	key	tooltip	clickSelects	showSelected1	showSelected2	fill	row_in_group	na_group
#FF0000	2	0.445625248761043	rpart1	rpart fold 1 MSE=2.790	1	rpart	sin hard 575	#FF0000	230	2
#FF0000	2	0.412245470328089	rpart1	rpart fold 1 MSE=2.584	1	rpart	sin hard 785	#FF0000	231	2
#FF0000	2	0.409436861038045	rpart1	rpart fold 1 MSE=2.567	1	rpart	sin hard 1072	#FF0000	232	2
#FF0000	2	0.41603325778924	rpart1	rpart fold 1 MSE=2.606	1	rpart	sin hard 1464	#FF0000	233	2
#FF0000	2	0.414088254910983	rpart1	rpart fold 1 MSE=2.595	1	rpart	sin hard 2000	#FF0000	234	2
#FF0000	2	0.498207592409274	rpart2	rpart fold 2 MSE=3.149	2	rpart	sin hard 421	#FF0000	247	14
#FF0000	2	0.49521488252935	rpart2	rpart fold 2 MSE=3.128	2	rpart	sin hard 575	#FF0000	248	14
#FF0000	2	0.486618299441992	rpart2	rpart fold 2 MSE=3.066	2	rpart	sin hard 785	#FF0000	249	14
#FF0000	2	0.475559636622017	rpart2	rpart fold 2 MSE=2.989	2	rpart	sin hard 1072	#FF0000	250	14
#FF0000	2	0.479195862087036	rpart2	rpart fold 2 MSE=3.014	2	rpart	sin hard 1464	#FF0000	251	14
#FF0000	2	0.477620468774597	rpart2	rpart fold 2 MSE=3.003	2	rpart	sin hard 2000	#FF0000	252	14
#FF0000	2	0.493035362264621	rpart3	rpart fold 3 MSE=3.112	3	rpart	sin hard 165	#FF0000	262	23
#FF0000	2	0.495088327064522	rpart3	rpart fold 3 MSE=3.127	3	rpart	sin hard 308	#FF0000	264	24
#FF0000	2	0.482778382150313	rpart3	rpart fold 3 MSE=3.039	3	rpart	sin hard 575	#FF0000	266	25
#FF0000	2	0.503322999333032	rpart3	rpart fold 3 MSE=3.187	3	rpart	sin hard 785	#FF0000	267	25
#FF0000	2	0.499255525813672	rpart3	rpart fold 3 MSE=3.157	3	rpart	sin hard 1072	#FF0000	268	25
#FF0000	2	0.495348630985482	rpart3	rpart fold 3 MSE=3.129	3	rpart	sin hard 1464	#FF0000	269	25
#FF0000	2	0.492688141313517	rpart4	rpart fold 4 MSE=3.109	4	rpart	sin hard 10	#FF0000	271	26
#FF0000	2	0.489126385514936	rpart4	rpart fold 4 MSE=3.084	4	rpart	sin hard 14	#FF0000	272	26
#FF0000	2	0.468687181521652	rpart4	rpart fold 4 MSE=2.942	4	rpart	sin hard 19	#FF0000	273	26
#FF0000	2	0.484652492521067	rpart4	rpart fold 4 MSE=3.052	4	rpart	sin hard 25	#FF0000	274	26
#FF0000	2	0.493940294004464	rpart4	rpart fold 4 MSE=3.118	4	rpart	sin hard 65	#FF0000	277	28
#FF0000	2	0.499852756585112	rpart4	rpart fold 4 MSE=3.161	4	rpart	sin hard 89	#FF0000	278	28
#FF0000	2	0.490375349517986	rpart4	rpart fold 4 MSE=3.093	4	rpart	sin hard 226	#FF0000	281	30
#FF0000	2	0.488090347592184	rpart4	rpart fold 4 MSE=3.077	4	rpart	sin hard 308	#FF0000	282	30
#FF0000	2	0.470407689928692	rpart4	rpart fold 4 MSE=2.954	4	rpart	sin hard 421	#FF0000	283	30
#FF0000	2	0.466054482210357	rpart4	rpart fold 4 MSE=2.925	4	rpart	sin hard 575	#FF0000	284	30
#FF0000	2	0.436690716836772	rpart4	rpart fold 4 MSE=2.733	4	rpart	sin hard 785	#FF0000	285	30
#FF0000	2	0.43054028939978	rpart4	rpart fold 4 MSE=2.695	4	rpart	sin hard 1072	#FF0000	286	30
#FF0000	2	0.412598388945545	rpart4	rpart fold 4 MSE=2.586	4	rpart	sin hard 1464	#FF0000	287	30
#FF0000	2	0.431265724288338	rpart4	rpart fold 4 MSE=2.699	4	rpart	sin hard 2000	#FF0000	288	30
#FF0000	2	0.501522492150698	rpart5	rpart fold 5 MSE=3.173	5	rpart	sin hard 226	#FF0000	299	40
#FF0000	2	0.500335358601798	rpart5	rpart fold 5 MSE=3.165	5	rpart	sin hard 421	#FF0000	301	41
#FF0000	2	0.482809448028669	rpart5	rpart fold 5 MSE=3.040	5	rpart	sin hard 575	#FF0000	302	41
#FF0000	2	0.477382908804715	rpart5	rpart fold 5 MSE=3.002	5	rpart	sin hard 785	#FF0000	303	41
#FF0000	2	0.482536347688508	rpart5	rpart fold 5 MSE=3.038	5	rpart	sin hard 1072	#FF0000	304	41
#FF0000	2	0.48547743459507	rpart5	rpart fold 5 MSE=3.058	5	rpart	sin hard 1464	#FF0000	305	41
#FF0000	2	0.483189179584077	rpart5	rpart fold 5 MSE=3.042	5	rpart	sin hard 2000	#FF0000	306	41
#FF0000	2	0.501124790701737	rpart6	rpart fold 6 MSE=3.170	6	rpart	sin hard 89	#FF0000	314	48
#FF0000	2	0.495497613035077	rpart6	rpart fold 6 MSE=3.130	6	rpart	sin hard 121	#FF0000	315	48
#FF0000	2	0.497036410524681	rpart6	rpart fold 6 MSE=3.141	6	rpart	sin hard 165	#FF0000	316	48
#FF0000	2	0.487896984667765	rpart6	rpart fold 6 MSE=3.075	6	rpart	sin hard 226	#FF0000	317	48
#FF0000	2	0.479963798703045	rpart6	rpart fold 6 MSE=3.020	6	rpart	sin hard 308	#FF0000	318	48
#FF0000	2	0.468042388387238	rpart6	rpart fold 6 MSE=2.938	6	rpart	sin hard 421	#FF0000	319	48
#FF0000	2	0.467808390359807	rpart6	rpart fold 6 MSE=2.936	6	rpart	sin hard 575	#FF0000	320	48
#FF0000	2	0.45489285200673	rpart6	rpart fold 6 MSE=2.850	6	rpart	sin hard 785	#FF0000	321	48
#FF0000	2	0.447241903077702	rpart6	rpart fold 6 MSE=2.801	6	rpart	sin hard 1072	#FF0000	322	48
#FF0000	2	0.437819936404739	rpart6	rpart fold 6 MSE=2.740	6	rpart	sin hard 1464	#FF0000	323	48
#FF0000	2	0.437926585086293	rpart6	rpart fold 6 MSE=2.741	6	rpart	sin hard 2000	#FF0000	324	48
#0000FF	1	0.49383244760574	featureless1	featureless fold 1 MSE=3.118	1	featureless	sin hard 10	#0000FF	325	48
#0000FF	1	0.492243294804455	featureless1	featureless fold 1 MSE=3.106	1	featureless	sin hard 14	#0000FF	326	48
#0000FF	1	0.499095754885258	featureless1	featureless fold 1 MSE=3.156	1	featureless	sin hard 19	#0000FF	327	48
#0000FF	1	0.494363148440852	featureless1	featureless fold 1 MSE=3.121	1	featureless	sin hard 48	#0000FF	330	50
#0000FF	1	0.496527114110123	featureless1	featureless fold 1 MSE=3.137	1	featureless	sin hard 65	#0000FF	331	50
#0000FF	1	0.492579589600577	featureless1	featureless fold 1 MSE=3.109	1	featureless	sin hard 89	#0000FF	332	50
#0000FF	1	0.493674157119247	featureless1	featureless fold 1 MSE=3.117	1	featureless	sin hard 121	#0000FF	333	50
#0000FF	1	0.491972724393083	featureless1	featureless fold 1 MSE=3.104	1	featureless	sin hard 165	#0000FF	334	50
#0000FF	1	0.49194589576053	featureless1	featureless fold 1 MSE=3.104	1	featureless	sin hard 226	#0000FF	335	50
#0000FF	1	0.494607682159326	featureless1	featureless fold 1 MSE=3.123	1	featureless	sin hard 308	#0000FF	336	50
#0000FF	1	0.49417868783963	featureless1	featureless fold 1 MSE=3.120	1	featureless	sin hard 421	#0000FF	337	50
#0000FF	1	0.493911108057802	featureless1	featureless fold 1 MSE=3.118	1	featureless	sin hard 575	#0000FF	338	50
#0000FF	1	0.49311036401161	featureless1	featureless fold 1 MSE=3.113	1	featureless	sin hard 785	#0000FF	339	50
#0000FF	1	0.49266846896258	featureless1	featureless fold 1 MSE=3.109	1	featureless	sin hard 1072	#0000FF	340	50
#0000FF	1	0.492533447225177	featureless1	featureless fold 1 MSE=3.108	1	featureless	sin hard 1464	#0000FF	341	50
#0000FF	1	0.492079128264039	featureless1	featureless fold 1 MSE=3.105	1	featureless	sin hard 2000	#0000FF	342	50
#0000FF	1	0.492688141313517	featureless4	featureless fold 4 MSE=3.109	4	featureless	sin hard 10	#0000FF	379	86
#0000FF	1	0.489126385514936	featureless4	featureless fold 4 MSE=3.084	4	featureless	sin hard 14	#0000FF	380	86
#0000FF	1	0.468687181521652	featureless4	featureless fold 4 MSE=2.942	4	featureless	sin hard 19	#0000FF	381	86
#0000FF	1	0.476475273014351	featureless4	featureless fold 4 MSE=2.996	4	featureless	sin hard 25	#0000FF	382	86
#0000FF	1	0.473062548827432	featureless4	featureless fold 4 MSE=2.972	4	featureless	sin hard 35	#0000FF	383	86
#0000FF	1	0.468734253953212	featureless4	featureless fold 4 MSE=2.943	4	featureless	sin hard 48	#0000FF	384	86
#0000FF	1	0.470394808903028	featureless4	featureless fold 4 MSE=2.954	4	featureless	sin hard 65	#0000FF	385	86
#0000FF	1	0.46863222484707	featureless4	featureless fold 4 MSE=2.942	4	featureless	sin hard 89	#0000FF	386	86
#0000FF	1	0.474144998168829	featureless4	featureless fold 4 MSE=2.980	4	featureless	sin hard 121	#0000FF	387	86
#0000FF	1	0.477412480589718	featureless4	featureless fold 4 MSE=3.002	4	featureless	sin hard 165	#0000FF	388	86
#0000FF	1	0.479818805290913	featureless4	featureless fold 4 MSE=3.019	4	featureless	sin hard 226	#0000FF	389	86
#0000FF	1	0.483194541661355	featureless4	featureless fold 4 MSE=3.042	4	featureless	sin hard 308	#0000FF	390	86
#0000FF	1	0.480863595547505	featureless4	featureless fold 4 MSE=3.026	4	featureless	sin hard 421	#0000FF	391	86
#0000FF	1	0.47910653681876	featureless4	featureless fold 4 MSE=3.014	4	featureless	sin hard 575	#0000FF	392	86
#0000FF	1	0.473198887275409	featureless4	featureless fold 4 MSE=2.973	4	featureless	sin hard 785	#0000FF	393	86
#0000FF	1	0.470932342635274	featureless4	featureless fold 4 MSE=2.958	4	featureless	sin hard 1072	#0000FF	394	86
#0000FF	1	0.470584943125713	featureless4	featureless fold 4 MSE=2.955	4	featureless	sin hard 1464	#0000FF	395	86
#0000FF	1	0.471215033227112	featureless4	featureless fold 4 MSE=2.959	4	featureless	sin hard 2000	#0000FF	396	86
